Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-01-02,24.237552642822266,24.705322239577697,23.798602356597982,24.694236978633914,212818400
2015-01-05,23.55474090576172,24.0868012739077,23.36852070716593,24.006992134117137,257142000
2015-01-06,23.556962966918945,23.816341876980253,23.195604375837014,23.619036378758544,263188400
2015-01-07,23.887271881103516,23.987032432828137,23.654495005248968,23.765340814442027,160423600
2015-01-08,24.805078506469727,24.862718808875904,24.097881603917656,24.215379598807615,237458000
2015-01-09,24.831684112548828,25.106581306246863,24.432638435105563,24.977999733362566,214798000
2015-01-12,24.219820022583008,24.969137415302534,24.120059426728204,24.96248693442869,198603200
2015-01-13,24.434856414794922,25.006821335803178,24.144440865044796,24.703103135568583,268367600
2015-01-14,24.34174346923828,24.494709555233538,24.053543652156318,24.173257344265455,195826400
2015-01-15,23.68110466003418,24.39938521357673,23.645634871541997,24.38608425431382,240056000
2015-01-16,23.497100830078125,23.84959148289938,23.321964198866386,23.727660381621178,314053200
2015-01-20,24.102317810058594,24.15774072566621,23.610162048843282,23.907228064640975,199599600
2015-01-21,24.286325454711914,24.62107869073436,24.00255866913812,24.153309086853763,194303600
2015-01-22,24.918136596679688,24.93365494128535,24.324003031048573,24.44371670002343,215185600
2015-01-23,25.046724319458008,25.217426152284684,24.72527039983578,24.89597392403558,185859200
2015-01-26,25.073326110839844,25.35265807271684,25.006819628451208,25.215208636250004,222460000
2015-01-27,24.195425033569336,24.935875977807996,24.171038818283535,24.922573329505678,382274800
2015-01-28,25.563268661499023,26.18622347098334,25.563268661499023,26.07759332327218,585908400
2015-01-29,26.359134674072266,26.423425448587736,25.61868376359483,25.787169872967347,337745600
2015-01-30,25.97339630126953,26.602999818446985,25.904670734938115,26.24829349247566,334982000
2015-02-02,26.299285888671875,26.418999610212815,25.733973065775352,26.1707059874969,250956400
2015-02-03,26.303712844848633,26.401256014166293,26.07315334136271,26.270458761306564,207662800
2015-02-04,26.505449295043945,26.7160573468739,26.228334772667278,26.270456721307834,280598800
2015-02-05,26.694639205932617,26.75918372529074,26.54106770476852,26.71244324385506,168984800
2015-02-06,26.4698486328125,26.763636508266117,26.36301590626183,26.712445437657788,174826400
2015-02-09,26.645671844482422,26.67237874794815,26.358560745887814,26.385269347401834,155559200
2015-02-10,27.15758514404297,27.186519898765585,26.743612687582218,26.74583713175397,248034000
2015-02-11,27.794116973876953,27.80301984182764,27.26440906617443,27.324501302281014,294247200
2015-02-12,28.145771026611328,28.372789901407252,27.947686895532566,28.056744050182502,297898000
2015-02-13,28.283771514892578,28.328284167601524,27.965501123681943,28.328284167601524,217088800
2015-02-17,28.450687408447266,28.684383005533768,28.248150997899188,28.375013885390867,252609600
2015-02-18,28.648778915405273,28.662132370775968,28.36611832436807,28.406180388528906,179566800
2015-02-19,28.588685989379883,28.717775056061367,28.561979077686342,28.59536271730327,149449600
2015-02-20,28.822378158569336,28.822378158569336,28.499657229063484,28.62651844031598,195793600
2015-02-23,29.601362228393555,29.601362228393555,28.857990488247626,28.93811461207815,283896400
2015-02-24,29.416627883911133,29.734899896206425,29.194061278089517,29.588005121300906,276912400
2015-02-25,28.66434669494629,29.289761601489158,28.52190422778442,29.28085703698737,298846800
2015-02-26,29.02713966369629,29.12729396862077,28.179161341319833,28.664354967712665,365150000
2015-02-27,28.59090805053711,29.060523730781554,28.54194312493081,28.933659133684255,248059200
2015-03-02,28.73111915588379,28.99597393092262,28.555293050994763,28.76673062394371,192386800
2015-03-03,28.791227340698242,28.826838826392425,28.50856669166022,28.702202022560975,151265200
2015-03-04,28.608718872070312,28.835737831175035,28.55975732804571,28.733359062626395,126665200
2015-03-05,28.134647369384766,28.65545244734505,27.98997872615739,28.61761652931516,226068400
2015-03-06,28.176931381225586,28.793440119603353,28.10125955185688,28.577550244683298,291368400
2015-03-09,28.297121047973633,28.83795972189352,27.834182052567648,28.479625615655983,354114000
2015-03-10,27.711763381958008,28.314918567129887,27.5537413251534,28.134640193516542,275426400
2015-03-11,27.20654296875,27.769636241841642,27.17760991964379,27.765185656613205,275756000
2015-03-12,27.69841194152832,27.798567927648104,27.070774214428088,27.222119566256076,193450800
2015-03-13,27.507009506225586,27.90985626880816,27.282218428274447,27.687289634604028,207309200
2015-03-16,27.8096981048584,27.8096981048584,27.34676083218295,27.571551892676595,143497200
2015-03-17,28.274856567382812,28.33717493377613,27.965489178467312,28.02113081961108,204092400
2015-03-18,28.593128204345703,28.7466996846989,28.125738735762134,28.265955066922743,261083600
2015-03-19,28.37724494934082,28.76673654668471,28.354988626245177,28.655453233157886,183238000
2015-03-20,28.021135330200195,28.577550133156368,27.856436521356393,28.544166501534818,274780400
2015-03-23,28.312694549560547,28.455137025477782,28.159123065380175,28.292664372344806,150838800
2015-03-24,28.196964263916016,28.497427148688423,28.168029517967973,28.31715043665406,131369200
2015-03-25,27.460269927978516,28.225899671022653,27.460269927978516,28.163581286923453,206620800
2015-03-26,27.65167808532715,27.794120594999193,27.28666894203646,27.322280418478798,190291600
2015-03-27,27.43132972717285,27.754050574155617,27.35565790850584,27.725117531379674,158184800
2015-03-30,28.125734329223633,28.13241105374976,27.598251017036244,27.609380023278423,188398800
2015-03-31,27.693967819213867,28.152454566424634,27.67838822192172,28.0634275684486,168362400
2015-04-01,27.653900146484375,27.847533700457387,27.39794821598168,27.780763041005063,162485600
2015-04-02,27.89204216003418,27.945457660759356,27.640542550157,27.82749765171919,128880400
2015-04-06,28.343856811523438,28.379468283392196,27.671706411460807,27.70286560032175,148776000
2015-04-07,28.045621871948242,28.51523590490739,28.038945144652654,28.408404872080666,140049200
2015-04-08,27.954357147216797,28.132411058836144,27.814140837998924,28.00999878234185,149316800
2015-04-09,28.168031692504883,28.172483975939894,27.745156460803337,28.01000959153403,129936000
2015-04-10,28.28821563720703,28.312698100017467,27.878693892102373,28.032263697492386,160752000
2015-04-13,28.23257064819336,28.615387139797868,28.17915514385127,28.5708711064243,145460400
2015-04-14,28.110164642333984,28.330505119560385,28.02336379681908,28.265960596322643,102098400
2015-04-15,28.216999053955078,28.294897040295595,28.045623484005937,28.134650481844567,115881600
2015-04-16,28.081226348876953,28.288213346207304,28.067872896806715,28.10570880970461,113476000
2015-04-17,27.765188217163086,28.074555709550506,27.700643688082796,27.94324220759483,207828000
2015-04-20,28.399503707885742,28.51523761673722,27.858666689842995,27.947693687908842,188217200
2015-04-21,28.245927810668945,28.533037228247775,28.192510604471984,28.510782606071622,129740400
2015-04-22,28.626514434814453,28.682156083705696,28.11461228384406,28.263731495340977,150618000
2015-04-23,28.860214233398438,29.027139204330012,28.519687564385798,28.555299039914537,183083600
2015-04-24,28.99597930908203,29.073878985399837,28.762283676225756,29.042719794092143,178103600
2015-04-27,29.523462295532227,29.630296723789787,29.189612348446236,29.44779045592275,387816800
2015-04-28,29.058303833007812,29.94411822690744,28.837965003656432,29.926315881909602,475696000
2015-04-29,28.630970001220703,29.287540854217855,28.55529816511329,28.969272216185253,253544400
2015-04-30,27.854209899902344,28.63096684646575,27.727347007781397,28.63096684646575,332781600
2015-05-01,28.699962615966797,28.962592971997786,27.88759587803151,28.065648140599507,234050400
2015-05-04,28.644319534301758,29.06052136811745,28.546389691051004,28.822373486021608,203953200
2015-05-05,27.998886108398438,28.58868639055813,27.994433824354495,28.52191571428968,197085600
2015-05-06,27.82305908203125,28.21032460110156,27.455823747614236,28.168036391657203,288564000
2015-05-07,27.995145797729492,28.17841268755224,27.718009170082315,27.885631387791218,175763600
2015-05-08,28.522600173950195,28.522600173950195,28.185120262756058,28.312513093384876,222201600
2015-05-11,28.23204803466797,28.50918292492606,28.077835066674922,28.47118896923365,168143200
2015-05-12,28.13147735595703,28.35720737088283,27.896805580079814,28.071132405524015,192640000
2015-05-13,28.162771224975586,28.42649694576511,28.131481877182047,28.194060572769125,138776800
2015-05-14,28.819849014282227,28.819849014282227,28.419792112662968,28.475666191174675,180814000
2015-05-15,28.779613494873047,28.940531070085896,28.654456138659093,28.846663052925432,152832000
2015-05-18,29.096986770629883,29.21543954872697,28.68798809123903,28.69245897256814,203531600
2015-05-19,29.070165634155273,29.25119709310559,28.97406045096111,29.208732250086047,178532800
2015-05-20,29.067928314208984,29.273544501554046,28.907010704933214,29.054519081816487,145819600
2015-05-21,29.365175247192383,29.418815580549495,29.01652160607739,29.070161939434502,158921600
2015-05-22,29.622196197509766,29.718301373679715,29.36741056829742,29.41211255365052,182384000
2015-05-26,28.969575881958008,29.70488027776697,28.8578277837739,29.635597002537835,282790400
2015-05-27,29.510454177856445,29.55962364372095,29.065698659741216,29.130511095498946,183332800
2015-05-28,29.45233917236328,29.49033313029952,29.300363340618333,29.470219283794904,122933200
2015-05-29,29.117097854614258,29.37858811784808,29.03216816884701,29.329418658749454,203538000
2015-06-01,29.17520523071289,29.36517844806299,29.06569422731027,29.117097420954007,128451200
2015-06-02,29.045581817626953,29.20202855186745,28.90254431628092,29.023230822614153,134670400
2015-06-03,29.081335067749023,29.264603655579336,29.032165612979068,29.20202496955987,123934000
2015-06-04,28.911489486694336,29.18415532079831,28.81091680598342,28.960658959092353,153800400
2015-06-05,28.752796173095703,28.98523422306932,28.687983749906223,28.942769382577062,142507200
2015-06-08,28.562828063964844,28.877958668101687,28.34603637830613,28.80867194987724,210699200
2015-06-09,28.4778995513916,28.625407935186903,28.0756072144928,28.31698193457547,224301600
2015-06-10,28.8042049407959,28.907011331555527,28.574002313838697,28.589646987016224,156349200
2015-06-11,28.739391326904297,29.09474966164529,28.71480659498794,28.87125333887235,141563600
