Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2015-01-02,23.26656723022461,23.48867045336812,23.171767376415144,23.36678382000386,13505400
2015-01-05,23.198854446411133,23.38032828954468,23.160934191908666,23.21781534858889,20937000
2015-01-06,23.377613067626953,23.496790528643537,23.236767118230315,23.288229971864517,24615300
2015-01-07,23.99787712097168,24.019545612753266,23.475124175546128,23.504918545477405,25495200
2015-01-08,24.504379272460938,24.55854972568978,24.125179900448053,24.16310014761989,38140800
2015-01-09,24.201021194458008,24.48271160821261,24.17393596521406,24.46375225771243,25567500
2015-01-12,24.382490158081055,24.461038237137185,24.165805267632216,24.20372551092391,22117500
2015-01-13,24.190195083618164,24.639816845237398,24.08726932134805,24.593770701628827,24646200
2015-01-14,23.458879470825195,23.976214252244407,23.429083544053203,23.74056993004965,35862900
2015-01-15,23.667434692382812,23.77577715899784,23.48325172421082,23.564508961635312,28238100
2015-01-16,23.502212524414062,23.68910464697476,23.355951347851285,23.618682426794198,25226700
2015-01-20,23.48055076599121,23.754115377762396,23.171773486498985,23.51576188385892,23559300
2015-01-21,23.466995239257812,23.540126583222037,23.215099248854703,23.320734101181948,24521400
2015-01-22,23.9166202545166,23.943707032046767,23.52658739649254,23.62680552863382,21371400
2015-01-23,23.97350311279297,24.176645447704566,23.805573438473957,23.949127024509508,22697400
2015-01-26,24.00600242614746,24.14955598704254,23.867865600605295,23.919328461089847,14000100
2015-01-27,23.70806312561035,23.959960722874378,23.634931765095367,23.911205449295764,18061500
2015-01-28,23.51576042175293,23.89766750700767,23.502216254319773,23.840787893230715,17810400
2015-01-29,23.759525299072266,23.759525299072266,23.366783278091777,23.58346821038731,19568400
2015-01-30,23.01737403869629,23.66201193856851,22.99570400103172,23.504914239541623,30840600
2015-02-02,23.21510124206543,23.258438223701916,22.732977708822688,22.96591282272927,20781600
2015-02-03,23.345115661621094,23.43720637384207,23.201562082315554,23.247608213352517,24850500
2015-02-04,23.46971321105957,23.575346553274315,23.293657640701664,23.323450468105953,26796900
2015-02-05,23.64034652709961,23.662016569004805,23.445330098628077,23.594301950146278,15272400
2015-02-06,23.65389060974121,23.83536287393727,23.504918758733222,23.634929710602304,16852800
2015-02-09,23.269275665283203,23.615971554449967,23.19614430743048,23.55638281103621,16368600
2015-02-10,23.64305877685547,23.67556229413191,23.407414476013287,23.46158493833668,17196300
2015-02-11,23.385746002197266,23.597014215125597,23.27198524148016,23.46429410254881,17559300
2015-02-12,23.26386070251465,23.477838070831226,23.085095996592432,23.44533455165277,20824800
2015-02-13,23.2421932220459,23.336993090655085,23.109474645875572,23.25031910219562,16791000
2015-02-17,23.282819747924805,23.285528890924585,23.014671935506513,23.139266165995885,15261600
2015-02-18,23.3721981048584,23.37490724748564,23.163639068290983,23.28281654624537,18098100
2015-02-19,22.621929168701172,22.968625068636193,22.586718060095635,22.887369379478617,55940400
2015-02-20,22.83319664001465,22.85486513306766,22.359197385821968,22.4079526575809,41521200
2015-02-23,22.91445541381836,22.984877633502244,22.814238820455994,22.85757425961663,20191200
2015-02-24,22.906328201293945,22.974041274028103,22.73027111247935,22.892784036894223,15593100
2015-02-25,22.63547134399414,22.94695612927479,22.62192872939753,22.92257849308916,20425200
2015-02-26,22.697765350341797,22.71401710613004,22.554211790535383,22.71130951340049,17664300
2015-02-27,22.73297882080078,22.795275153755675,22.589423705986828,22.67609922335223,17632200
2015-03-02,22.741107940673828,22.751941413230792,22.535256463561378,22.732982061329597,18184500
2015-03-03,22.581300735473633,22.703185815885625,22.527128727594476,22.659848829523455,19382400
2015-03-04,22.367324829101562,22.53796519248882,22.264399092436612,22.53796519248882,18643200
2015-03-05,22.63547134399414,22.716728581426676,22.47024927612148,22.521712141500323,17992500
2015-03-06,22.37002944946289,22.508166268142713,22.313148306598414,22.429616635090277,17193000
2015-03-09,22.448579788208008,22.573174006770675,22.35648753326661,22.370031697116037,14014500
2015-03-10,22.229185104370117,22.345653441329194,22.229185104370117,22.283355558851856,18933300
2015-03-11,21.986677169799805,22.335455445752572,21.945803741110414,22.29458201706318,18482700
2015-03-12,22.316377639770508,22.37632428762922,22.01119668960465,22.019371374236446,15677400
2015-03-13,22.316377639770508,22.411748440754216,22.150163210021812,22.330003153597946,14286600
2015-03-16,22.69513511657715,22.716935320726893,22.463524708478452,22.466250123787688,19557300
2015-03-17,22.512569427490234,22.618837221062584,22.40902548965348,22.61066253553212,14406000
2015-03-18,22.48805046081543,22.605218381335316,22.114748052627938,22.33818534993489,30756900
2015-03-19,22.212833404541016,22.463518532559085,22.171961541111862,22.433545209046382,21638700
2015-03-20,22.68150520324707,22.749624971789487,22.264605671288912,22.297302848356964,37095900
2015-03-23,22.700584411621094,22.86134960242548,22.648812438382226,22.665161810807547,19517100
2015-03-24,22.62973403930664,22.8095739889602,22.605211543744225,22.667882049156944,16077300
2015-03-25,22.15834617614746,22.684239130434783,22.15562076053104,22.64064183554554,19937700
2015-03-26,22.313661575317383,22.428104081797624,21.975781768651068,22.052077812412705,24801600
2015-03-27,22.166513442993164,22.392674529412833,22.139263973438197,22.302754554121076,17152200
2015-03-30,22.48805046081543,22.561621088079647,22.188318679892156,22.261889307156373,17105100
2015-03-31,22.411752700805664,22.627013720100518,22.411752700805664,22.449899157456066,16763100
2015-04-01,21.99212646484375,22.41992462451899,21.915830437313936,22.41992462451899,24920100
2015-04-02,21.99757194519043,22.158337099133423,21.948525398322186,21.99757194519043,17387100
2015-04-06,22.068424224853516,22.161068071988247,21.83953768345723,21.92400684420331,19142100
2015-04-07,21.934906005859375,22.150168595738997,21.924007463141496,22.095672763825505,19818300
2015-04-08,22.079317092895508,22.133814468426745,21.89675330156635,21.904927985854115,20084100
2015-04-09,22.027549743652344,22.177414829206988,21.95670454387465,22.027549743652344,11770800
2015-04-10,21.97578239440918,22.07115167224575,21.948534474787948,22.03300364927867,16440900
2015-04-13,21.877681732177734,22.04934700911397,21.872232461572633,21.907655059248533,14094300
2015-04-14,21.83953285217285,21.91310345423363,21.711464872630817,21.877679301331906,16595100
2015-04-15,21.72781753540039,22.06569727318132,21.7032934779421,21.956704060858744,18601200
2015-04-16,21.59157371520996,21.768686688654675,21.561600390666616,21.66241890458785,24045300
2015-04-17,21.220998764038086,21.567053201259974,21.131080334808743,21.509831957433494,35468400
2015-04-20,21.291841506958008,21.47985457524639,21.25914276856264,21.359961280012254,26542800
2015-04-21,21.26187515258789,21.48258703161887,21.229176403474185,21.419914948871664,18600600
2015-04-22,21.370861053466797,21.42808228562487,21.131076025814956,21.180122573498785,22784100
2015-04-23,21.575225830078125,21.673318936094926,21.308192864630378,21.35723941763878,22406700
2015-04-24,21.75506591796875,22.052073792221176,21.591576875539214,21.629723331303552,20603400
2015-04-27,21.626998901367188,21.760516170484202,21.605200259011056,21.735992113147844,19349400
2015-04-28,21.553428649902344,21.656972592620544,21.463508663989924,21.651523321730615,14687700
2015-04-29,21.220998764038086,21.46895852672747,21.19647626477643,21.44443602746581,21325200
2015-04-30,21.26731300354004,21.38448085967307,21.1419704645185,21.207366368465216,26387700
2015-05-01,21.41718101501465,21.46077672804931,21.300013151092443,21.308187834524393,14999100
2015-05-04,21.575225830078125,21.676044350936095,21.379038058882713,21.520730006549194,20007600
2015-05-05,21.28911781311035,21.528902863798102,21.27004458694586,21.528902863798102,17566200
2015-05-06,21.291860580444336,21.420736834456097,21.160243279965506,21.365895508088926,16440300
2015-05-07,21.39606285095215,21.48106512173194,21.19589423940324,21.31380162726059,16614300
2015-05-08,21.533157348632812,21.73058485353648,21.49751119522022,21.552352517471654,16042200
2015-05-11,21.415250778198242,21.55509435069283,21.396057177660524,21.47557576417668,11234700
2015-05-12,21.65106964111328,21.793655856299853,21.352188838301732,21.393318662623628,25347000
2015-05-13,21.43170166015625,21.779940041040547,21.382345570480343,21.71138878332271,25263600
2015-05-14,21.585256576538086,21.59896651518134,21.393314297528725,21.489285437033406,18510600
2015-05-15,21.72784423828125,21.73058685379693,21.544128223781122,21.582516995990552,19851600
2015-05-18,21.91429901123047,21.91978424168911,21.705905754855554,21.763488122656543,24900900
2015-05-19,20.957334518432617,21.48654635730939,20.902493189838225,21.43718869087382,67375800
2015-05-20,20.812002182006836,20.97652457094832,20.79280858319777,20.971040909717413,31625700
2015-05-21,20.869585037231445,20.954587273421122,20.71877259366692,20.78458123204007,20268600
2015-05-22,20.80103874206543,20.943623374693185,20.80103874206543,20.894267276399123,20445000
2015-05-26,20.537803649902344,20.792811982348084,20.51586743239086,20.77635942696396,31720800
2015-05-27,20.617324829101562,20.705069710156803,20.565226109849736,20.567967156756314,20961300
2015-05-28,20.52135467529297,20.609099560649522,20.469255953487227,20.584420723267126,15076500
2015-05-29,20.36505889892578,20.532322393706792,20.332155350789648,20.515871404139897,19125300
2015-06-01,20.491186141967773,20.587157278196702,20.40344128244439,20.480218819028277,16938000
2015-06-02,20.43634605407715,20.565222304908975,20.406185129671687,20.43908866947853,17393400
2015-06-03,20.535058975219727,20.620062790179386,20.419894237082897,20.482960267728807,18281400
2015-06-04,20.3321475982666,20.559736008355195,20.27730628028058,20.41714983679293,26948400
2015-06-05,20.033266067504883,20.36505189588053,20.01133142229181,20.33763202036239,31905300
2015-06-08,19.909873962402344,20.151173874481408,19.90713291640254,20.134721322475706,28779000
2015-06-09,19.871492385864258,19.97568825036199,19.8413298883247,19.93455842771832,25006800
2015-06-10,19.997621536254883,20.107302616218448,19.835841747183384,19.93729811902637,33647400
2015-06-11,20.0003662109375,20.20053479085679,19.972946330373844,20.079884805973357,22260000
2015-06-12,19.860519409179688,19.989394082173114,19.852293132541533,19.9455232217727,21739800
2015-06-15,19.723421096801758,19.852295787027252,19.66035349047699,19.79745602744263,22700400
2015-06-16,19.83858299255371,19.901649020801848,19.665835891916316,19.80293684015243,18646800
2015-06-17,19.942781448364258,19.989394925945604,19.83584141655607,19.915360002078984,17111700
2015-06-18,20.01133155822754,20.14843250575137,19.945522915135882,19.945522915135882,25129800
2015-06-19,19.945524215698242,20.077141510463754,19.93455532330016,19.961975200792494,43652100
2015-06-22,19.959230422973633,20.068913059063323,19.931810548452084,20.01133069496737,19468500
2015-06-23,19.89890480041504,20.000359580066164,19.8358372132254,19.986649644329695,23628900
2015-06-24,19.84680938720703,19.92084430763555,19.78100074338188,19.896165477825434,22015200
2015-06-25,19.70423126220703,19.91536721799307,19.69600498224102,19.866011107199476,15879600
2015-06-26,19.7755184173584,19.868746943488997,19.706967153702465,19.731645985179068,20693400
2015-06-29,19.583581924438477,19.742619145859287,19.580839308240655,19.68777780491967,24563400
2015-06-30,19.449216842651367,19.69051522733292,19.408085455545315,19.69051522733292,33307800
2015-07-01,19.7097110748291,19.728906247333466,19.29292290833519,19.632935091818148,32321700
2015-07-02,19.70423126220703,19.896173610740693,19.649391487770256,19.74810370935744,19758300
2015-07-06,19.8879451751709,19.931817617566086,19.5726117993302,19.5726117993302,31609500
2015-07-07,20.233444213867188,20.252639391041818,19.74262099172773,19.923594452644316,37263900
2015-07-08,20.033266067504883,20.178594859555,19.989393639075136,20.099074710149505,23373000
2015-07-09,19.95649528503418,20.21698887711315,19.937301680987186,20.200536319928748,26087400
2015-07-10,20.049724578857422,20.167631961427684,20.03875725299158,20.03875725299158,16737900
2015-07-13,20.25811767578125,20.32118371645998,20.1566612909471,20.1566612909471,18253500
2015-07-14,20.233444213867188,20.315705448466563,20.148441931816112,20.28554294348004,16554600
2015-07-15,20.195049285888672,20.263600555370996,20.068917209404177,20.178598299174656,13700100
2015-07-16,20.244403839111328,20.329406082232914,20.225208670727735,20.282792606876683,15695100
2015-07-17,20.12375259399414,20.310211190560636,20.10181638080995,20.219723722800197,17041800
2015-07-20,20.044239044189453,20.137467581352475,20.033270150345622,20.112790315957568,15256800
2015-07-21,19.945524215698242,20.096335110908008,19.887940276361654,20.04423640227142,19323300
2015-07-22,20.060693740844727,20.241667172059007,19.956496298720452,19.956496298720452,20884800
2015-07-23,19.88245964050293,20.07714456593151,19.857780805602896,20.03601317443145,12758700
2015-07-24,19.627450942993164,19.896169230377485,19.605513155245337,19.88794295222258,17853300
2015-07-27,19.572608947753906,19.646643879634762,19.471154135621497,19.572608947753906,18592800
2015-07-28,19.770036697387695,19.849555298708566,19.531480893425076,19.61374054161771,25776900
2015-07-29,19.805686950683594,19.915366495578606,19.767298168568892,19.811169045125446,14819100
2015-07-30,19.78648567199707,19.887940474933224,19.68228825368353,19.75083951710074,13813500
