Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2015-01-02,46.72093200683594,47.07232769029862,46.40691562672016,46.48915807989514,12600000
2015-01-05,45.27048110961914,46.56392310108532,45.03123188877428,46.39944104430178,20100600
2015-01-06,44.09667205810547,45.42002116516689,43.62564881781128,45.33777869520229,29074100
2015-01-07,44.1639518737793,44.77702834653749,43.86488892762014,44.77702834653749,23843200
2015-01-08,45.15085983276367,45.53216526743965,44.83684627674901,44.83684627674901,16971100
2015-01-09,44.365814208984375,45.44991370824351,44.32843205771516,45.39757812605155,15396200
2015-01-12,43.984519958496094,44.41068283752048,43.56583237029851,44.32096223514367,15455200
2015-01-13,43.99198532104492,44.63496856592195,43.64058683789697,44.30599880226847,21644700
2015-01-14,42.47425079345703,43.99198843080911,41.32286224342939,43.99198843080911,49602300
2015-01-15,41.113525390625,42.32472497574723,40.74717340236925,41.66678816626537,42458100
2015-01-16,41.81631088256836,41.86864646248044,40.85183602063103,40.86678945090237,29368900
2015-01-20,41.65183639526367,42.160241743053476,41.43501588033768,41.898563778195154,23477700
2015-01-21,41.78641128540039,42.18266727420545,41.26305254323337,41.45744431847503,21842400
2015-01-22,43.05742263793945,43.16209381128856,41.83874500807012,42.15276138019299,31423500
2015-01-23,42.37705612182617,43.26676392559162,42.36210268998866,43.15461746492356,15458300
2015-01-26,42.44435501098633,42.60883994738017,42.01819208676242,42.17519887946046,12577700
2015-01-27,42.01817321777344,42.32471137389359,41.6892034927153,41.90602392930818,15220500
2015-01-28,40.93408203125,42.37705537942175,40.93408203125,42.33219508469513,24354400
2015-01-29,41.62193298339844,41.786417919011015,40.88175647729413,41.32287283473829,20393300
2015-01-30,40.657447814941406,41.494819959691036,40.64996967364238,41.113517463623204,26943700
2015-02-02,41.47238540649414,41.60696341019446,40.575199665850285,40.76958853115361,20308900
2015-02-03,42.4069709777832,42.45182842967434,41.77146283925706,41.80136970856851,18812500
2015-02-04,42.152767181396484,42.66864782907522,42.078000010089156,42.107906878612084,14934100
2015-02-05,42.44435501098633,42.64622210963073,42.21258104171101,42.5116440438678,11293900
2015-02-06,43.28173065185547,43.909760721559145,43.02005264451076,43.17705944891759,25214000
2015-02-09,43.22938919067383,43.43873156817339,42.7882728580312,42.93032620675219,14372400
2015-02-10,43.7078857421875,43.89479938581856,43.40134748071561,43.67797887470832,16367300
2015-02-11,43.640594482421875,43.857414982433,43.244338490872785,43.40882340151235,13061900
2015-02-12,44.53778839111328,44.64245958841042,43.775180286707595,44.05928985942569,23211300
2015-02-13,44.612545013427734,45.023757291909725,44.36582049841427,44.4555382445941,16479100
2015-02-17,44.93403244018555,44.96393930343974,44.35086286710606,44.38076973036025,15308800
2015-02-18,44.388248443603516,44.93403590574714,44.20133481196218,44.93403590574714,14278100
2015-02-19,44.283573150634766,44.47048676490492,43.962081505924075,44.223762277147536,11256500
