Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2015-01-02,57.91690444946289,58.05416384219044,57.28052085772626,57.55503964318137,10220400
2015-01-05,56.332176208496094,57.64861130626026,55.839292496821365,57.46143858942178,18502400
2015-01-06,56.03271484375,57.03096323684298,55.53983100866065,56.30099326639355,16670700
2015-01-07,56.60047149658203,57.074639030425026,56.151260649783545,56.55679848425447,13590700
2015-01-08,57.54258346557617,57.56753540010505,56.77518057873708,56.93115634955779,15487500
2015-01-09,57.461463928222656,57.88571814814013,57.00601741507718,57.58624738114075,14488400
2015-01-12,56.357139587402344,56.987277971664994,56.03894783495258,56.92488864530242,15176300
2015-01-13,56.1512565612793,57.04343782815299,55.59598340497339,56.700289356278105,17469000
2015-01-14,55.989036560058594,56.08262293309649,54.44176026450128,55.49615277139296,23272100
2015-01-15,55.502403259277344,56.56304108056392,55.22164884893764,56.419541314389306,18759600
2015-01-16,56.85001754760742,56.8936905475979,55.51486610789846,55.51486610789846,17713100
2015-01-20,56.83131790161133,57.261812463879025,56.38834737464102,56.86251495337053,16761000
2015-01-21,57.317970275878906,57.392835589415206,56.781413315525455,57.23685983954506,14276400
2015-01-22,57.94187927246094,58.004268626865986,56.97482761917343,57.59249031978791,13559000
2015-01-23,56.70652770996094,57.698535682623245,56.64413837910187,57.57375226090427,14706300
2015-01-26,57.249324798583984,57.36162749796223,56.444489579706676,56.531835594778556,10672500
2015-01-27,56.74397277832031,57.149510657681965,56.52560769251076,56.92490520942018,12301500
2015-01-28,54.87226867675781,56.731501769801916,54.79116299780038,56.70030471481706,17829700
2015-01-29,54.641422271728516,55.06567647409414,53.67437078162983,55.04071978454301,22683000
2015-01-30,54.54159164428711,55.165494558799665,53.81162637670778,54.37938031371492,22679900
2015-02-02,55.88923263549805,55.89546823838053,54.59151323561099,54.809878336553,20306300
2015-02-03,57.5550422668457,57.60495564102215,56.656620571675,56.71277430762384,21900900
2015-02-04,57.06216049194336,57.567520333942376,56.46945462194456,57.17446320794331,19632200
2015-02-05,57.62367248535156,57.7359751982594,57.211894284689,57.64238881083597,12809000
2015-02-06,57.516815185546875,58.00712169520557,57.17737111059155,57.89397367022046,12331200
2015-02-09,57.55452346801758,58.013402852668925,57.35337197788421,57.453950120865805,11360700
2015-02-10,57.20879364013672,57.6676682028738,56.7624889466429,57.6676682028738,12952900
2015-02-11,56.951072692871094,57.0956525838307,56.44190899952183,56.58648409465131,12240600
2015-02-12,58.06370544433594,58.24599977406508,57.21509275177556,57.49167791354818,14843000
2015-02-13,58.69230270385742,58.742586989605314,58.007127155882536,58.271137640424435,12061000
2015-02-17,58.491127014160156,58.503696881447574,58.01339052814884,58.30254543404735,11758700
2015-02-18,57.20879364013672,57.82481794547709,56.8190605519819,57.82481794547709,19177900
2015-02-19,56.22188186645508,56.837906044891646,55.681286479598505,56.34759971630744,19350600
2015-02-20,56.523624420166016,56.53619908660736,55.85102364045622,56.19675503014213,15959900
2015-02-23,55.95158767700195,56.291031647855334,55.78186329366084,56.10873739707321,12771800
2015-02-24,56.20932388305664,56.43561991660294,56.02702958959824,56.15275227258506,9990700
2015-02-25,56.32246398925781,56.3853229240076,55.99559465106132,56.303606788415806,9925700
2015-02-26,55.72532272338867,56.058479548103435,55.367021353962976,56.02704766825688,13984000
2015-02-27,55.65616226196289,56.12132423116997,55.53043957039996,55.87617097741014,13090600
2015-03-02,55.34186935424805,55.643594258471424,54.90813440911719,55.53044622042994,13793700
2015-03-03,55.0778694152832,55.32930528502627,54.76985232193389,55.27273365308363,13493800
2015-03-04,54.80126190185547,55.29156836248573,54.64411214930321,55.29156836248573,13467600
2015-03-05,54.52467346191406,54.80754587667414,54.38638092080863,54.732112273572206,12527600
2015-03-06,53.826934814453125,54.43667665903369,53.63207064401898,54.31724610094347,16070500
