Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2015-01-02,26.29613494873047,26.606494381733423,26.213205104874046,26.447588609294954,26480000
2015-01-05,25.795087814331055,26.218666661573288,25.71017466053814,26.17695453810655,41182000
2015-01-06,25.158477783203125,25.88198606373651,25.104350529639213,25.846729661296127,54456000
2015-01-07,25.084489822387695,25.399317861888598,25.010004697078788,25.372504277576205,46918000
2015-01-08,25.17188835144043,25.201185341632538,24.581459095460982,24.903737353275783,73054000
2015-01-09,24.864505767822266,25.25580791623763,24.76171626073284,25.23495185459241,42000000
2015-01-12,24.682762145996094,24.842658628436677,24.37736763109752,24.79101477343398,57138000
2015-01-13,24.91813850402832,25.25580972132809,24.69269412237646,24.95637461977738,60958000
2015-01-14,25.12322235107422,25.238925193681148,24.737385194944682,24.849610132852423,52800000
2015-01-15,25.02787971496582,25.31291255255308,24.9285643255735,25.270207825427626,51068000
2015-01-16,25.34817123413086,25.367536494599175,24.98219376296395,24.98517347094758,49658000
2015-01-20,25.322349548339844,25.603908287449528,25.294045162593612,25.462880766741375,46796000
2015-01-21,25.841270446777344,25.91377036055719,25.304968469150943,25.367040352064173,46356000
2015-01-22,26.680978775024414,26.75745100381848,25.91675089510246,25.970876260307634,56068000
2015-01-23,26.91188621520996,27.08370152568472,26.604010197082996,26.717229633167822,45966000
2015-01-26,26.652177810668945,26.889541014275842,26.42127032549222,26.889541014275842,30932000
2015-01-27,25.880996704101562,26.456527426992785,25.86460925644672,26.387999822512203,39148000
2015-01-28,25.445995330810547,26.104453953928072,25.44202301833719,26.070190154205545,35822000
2015-01-29,25.485721588134766,25.583049871219167,25.001559789734113,25.4693341421059,79018000
2015-01-30,26.69339370727539,26.96899302565216,25.731527649882253,25.772247169765592,121108000
2015-02-02,26.427724838256836,26.64125226187387,25.907314017760072,26.532997748958323,75378000
2015-02-03,26.48234748840332,26.688424687981858,26.16006926065331,26.315497110000383,47062000
2015-02-04,26.124813079833984,26.653664813920027,26.071678429296117,26.47440119470432,33896000
2015-02-05,26.31003761291504,26.352742341254977,26.10197140212147,26.215687137881527,33176000
2015-02-06,26.511150360107422,26.825978397110262,26.251442186766266,26.368633934834655,42938000
2015-02-09,26.28272819519043,26.511152291822977,26.196820534215004,26.371117367838757,30314000
2015-02-10,26.822999954223633,26.86471208066119,26.27726440571527,26.425243951817695,47430000
2015-02-11,26.715740203857422,26.911887597159794,26.6164248042471,26.801647863506236,38306000
