Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Returns_Min_50,0.6269352585680908,0.4722434,0.1546918601401276,0.18290900885558792,0.20600761,0.023098605876200717,0.43295669504121065,0.0
Returns_Max_50,0.29221888451047284,0.5392416,0.2470227274470772,0.16924380212781429,0.20507304,0.03582924157621861,0.5344294689906769,0.0
Returns_Q25_50,0.7116384173257116,0.5134308,0.1982076431138281,0.18017465530353938,0.2078845,0.027709850087581533,0.4488920416159979,0.0
Returns_Q75_50,0.48198016407853955,0.5229173,0.04093710658186084,0.17107276616430858,0.20917475,0.038101986071104016,0.1877702337521957,0.0
Fourier_Sin_1,0.5008186289823064,0.4856449,0.015173722223044361,0.35567981341586075,0.20235756,0.1533222530196663,0.2361167409809486,0.0
Fourier_Cos_1,0.49064302791568043,0.5044872,0.013844188556945303,0.3512885526863366,0.20383525,0.14745330373919302,0.23511180921497093,0.0
Fourier_Sin_2,0.501064499336063,0.48823956,0.012824942785083393,0.3538453858550636,0.20797317,0.14587221855483928,0.2300111471422781,0.0
Fourier_Cos_2,0.4939648007001912,0.5131289,0.01916407598590497,0.3533181394029251,0.20728907,0.14602906951194916,0.24050803945412783,0.0
Fourier_Sin_3,0.5006984762570078,0.49208602,0.00861245316473791,0.35362632438838637,0.20917255,0.14445377752483046,0.2291413322523983,0.0
Fourier_Cos_3,0.49739325112096605,0.49390206,0.003491193711679552,0.35347013974416536,0.21249099,0.14097914898622316,0.22187035535738409,0.0
Fourier_Sin_4,0.5001891322060572,0.5036202,0.003431075103665693,0.3537599106834207,0.21594366,0.13781624637105805,0.2171750439129847,0.0
Fourier_Cos_4,0.49916923900097876,0.49252093,0.006648310618105224,0.3536761904465575,0.21495385,0.13872233576649617,0.22298506958519115,0.0
Fourier_Sin_5,0.49998894061304844,0.4799682,0.02002075041987217,0.3535475641481724,0.21698572,0.13656184673236277,0.21853465747871914,0.0
Fourier_Cos_5,0.5000237169318541,0.47366554,0.02635818148187241,0.3535592159739172,0.21794438,0.1356148323527014,0.21942980678286717,0.0
DayOfWeek,0.5063124915551952,0.4808799,0.025432588715534554,0.3494605815429135,0.27299318,0.07646740436739163,0.20036143764356174,0.0
Month,0.504092659468622,0.47061756,0.0334750969361971,0.3074539545732567,0.20154497,0.10590898429928514,0.2064079178489393,0.0
Quarter,0.5047290906634239,0.47797745,0.026751636001100865,0.3685768771335698,0.20518489,0.16339198531361587,0.2946223483313066,0.0
Year,0.499774805206495,0.52820784,0.02843303332881386,0.314450679542922,0.20099302,0.11345766318073175,0.22758748817727337,0.0
DayOfMonth,0.491092138449759,0.49803457,0.006942428191094863,0.2919133649171675,0.2562395,0.03567386129511246,0.07516720713417106,2.2073924967657707e-291
IsMonthEnd,0.033584988515065535,0.31940886,0.28582387526781716,0.1801583666153433,0.23622666,0.0560682963780878,0.9630539791920011,0.0
IsQuarterEnd,0.01053911633563032,0.2894025,0.2788633983604909,0.1021177916060388,0.20449582,0.10237802581682802,0.9871216727469261,0.0
