Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
EMA_20,0.19582674253178087,0.5107391,0.3149123455266908,0.2100164616212407,0.19963051,0.010385947833971121,0.5779747040325565,0.0
ADX,0.40499384296623614,0.5088558,0.1038619767359123,0.16477982166480365,0.20617364,0.041393821805006836,0.26896041435442103,0.0
ADX_Pos,0.3641491252615591,0.427805,0.06365588124249971,0.1482129325882717,0.20403942,0.055826492069549954,0.21236820199778028,0.0
ADX_Neg,0.34244826951320045,0.41718692,0.07473864636128075,0.14155179772147297,0.20452991,0.06297811355820537,0.22268081761006286,0.0
Ichimoku_A,0.19344400560850017,0.50688,0.31343597972398884,0.20713089949194483,0.19931385,0.00781705028120569,0.5756624583795783,0.0
Ichimoku_B,0.20631293198820033,0.519279,0.3129660711551102,0.22030033582012512,0.19963335,0.020666990812228697,0.5703616352201257,0.0
BB_High,0.2035642295077984,0.5283805,0.32481628368342474,0.21749432238129315,0.19987667,0.017617656312262392,0.5889289678135405,0.0
BB_Low,0.1850370901855447,0.48229674,0.29725964486274936,0.20141419501882646,0.20027702,0.0011371794520005918,0.5673614964853867,0.0
BB_Mid,0.19542850259726735,0.50594103,0.31051253076607493,0.209868506236585,0.19948794,0.010380566759618154,0.573841564927858,0.0
BB_Width,0.21920517790386262,0.43737927,0.21817409288814482,0.1433214686651239,0.20767298,0.06435151474285034,0.48056557528671845,0.0
BB_Pct,0.5242042242974357,0.5069264,0.017277806946666696,0.1640738232542676,0.20935863,0.04528480931027709,0.1056349426563078,0.0
ATR_14,0.1794718934537176,0.5798477,0.4003757999895807,0.20852766359830474,0.20293656,0.0055911036827621385,0.6741699038105808,0.0
Keltner_High,0.1937026998932349,0.51583225,0.3221295454566491,0.21032324431632005,0.19928479,0.011038452369908913,0.5860849056603774,0.0
Keltner_Low,0.19283855684188078,0.5052931,0.31245451442810823,0.2095489644642333,0.19968638,0.009862586223647968,0.5748127081021088,0.0
Keltner_Mid,0.1954575577030777,0.5117515,0.316293915246904,0.2098850771059475,0.19992432,0.009960757123418817,0.5785874491305957,0.0
HV_20,0.2952467869185919,0.5208814,0.22563462749486024,0.1462750421726195,0.20343576,0.0571607215440782,0.4959940344062153,0.0
HV_50,0.39898775170322126,0.53166664,0.13267888476375872,0.16118945287311048,0.20146443,0.04027497662460833,0.35597599889012205,0.0
OBV,0.2938655962302771,0.55098397,0.257118369166604,0.2770289886260045,0.20255235,0.07447664025068407,0.4411995930447651,0.0
Volume_SMA_10,0.19174067243010315,0.56937057,0.3776298953685113,0.18469339081408154,0.20447262,0.019779225500806463,0.664724380318165,0.0
Volume_SMA_20,0.21040912981418083,0.5820563,0.37164715413662486,0.1991291926371028,0.20093037,0.0018011792434285134,0.638873473917869,0.0
Volume_ROC,0.12389465787988414,0.3469951,0.22310042759794485,0.07940580858135511,0.2137167,0.13431089209174824,0.5790209951905291,0.0
MFI,0.5408715286225245,0.51255554,0.028315989014522813,0.1691852267778108,0.21447034,0.04528511502383256,0.12585553089160192,0.0
CMF,0.4159740796988398,0.48975956,0.07378548470087942,0.14766940380145355,0.20807292,0.06040351187180237,0.21487698853126158,0.0
Returns_Lag_1,0.5992181272663455,0.5187853,0.0804328293957095,0.05768592729440101,0.22124304,0.16355711147913568,0.4445639104698483,0.0
Close_Lag_1,0.18584545973424552,0.5003019,0.31445643779154187,0.20076668751042398,0.20052952,0.00023717176716836486,0.5757202645209027,0.0
Volume_Lag_1,0.05394338113106501,0.355825,0.3018816258307575,0.0569745069804641,0.20070466,0.143730157011464,0.7695500369959305,0.0
Returns_Lag_5,0.5992051438255387,0.51668054,0.0825246051712113,0.057765220496186064,0.22136678,0.16360155751990432,0.4463963651498335,0.0
