Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
BB_Width,0.12245531400398402,0.46111196,0.33865664879127355,0.09319790205238372,0.2064723,0.11327440539123505,0.7864984461559249,0.0
BB_Pct,0.5746366877160304,0.5076419,0.06699477620937755,0.1905585230089368,0.21532,0.024761483003979762,0.16795027698959597,0.0
ATR_14,0.24131832795833222,0.55787504,0.31655670923496615,0.1291339746888018,0.20231691,0.07318293533965584,0.6634491960545872,0.0
Keltner_High,0.4051067129285918,0.46427432,0.05916760409754651,0.25232665725702974,0.19988734,0.052439321956584184,0.1736589650047291,0.0
Keltner_Low,0.4073570274291718,0.45027277,0.04291574130671383,0.2482617205179024,0.19980963,0.048452094773082766,0.1629002837454398,0.0
Keltner_Mid,0.6209708081644859,0.53540456,0.08556624521435163,0.1612820201771163,0.19989778,0.03861576083732615,0.22390555330360762,0.0
HV_20,0.13638052093759123,0.48005867,0.3436781491063541,0.09977430681319256,0.20280172,0.10302741249470691,0.7935498581272802,0.0
HV_50,0.2008738159892455,0.5146931,0.3138192653896913,0.13275824265354805,0.2020033,0.06924505753642388,0.7280012836103229,0.0
OBV,0.4354317208903091,0.51540875,0.07997703345844576,0.287732113256948,0.20202936,0.08570275093604801,0.2520436427509796,0.0
Volume_SMA_10,0.36277734180805155,0.5607706,0.1979932294237905,0.13947106315795346,0.20308235,0.06361128971870975,0.48631097149033914,0.0
Volume_SMA_20,0.40385286167618156,0.5831272,0.17927433892730354,0.15082164265736894,0.20134911,0.05052746675387068,0.45889913525199294,0.0
Volume_ROC,0.11648351838865346,0.3320119,0.21552838990411693,0.06081030046127313,0.20308256,0.1422722610316468,0.6432407782732064,0.0
MFI,0.5721581022967772,0.5065722,0.06558591534990832,0.16407347969637942,0.2177662,0.05369271583928037,0.2028864342656398,0.0
CMF,0.5107767758137347,0.5051928,0.0055839595562579,0.17090177918453395,0.21648544,0.04558366154651464,0.10094919605458721,0.0
Returns_Lag_1,0.5338871622710083,0.5000894,0.03379775530384521,0.0456026337503781,0.21598431,0.1703816809297214,0.4083485339818943,0.0
Close_Lag_1,0.6137037675403131,0.5405655,0.07313827681765683,0.15831089838196954,0.19984758,0.041536680620410826,0.21005607350358058,0.0
Volume_Lag_1,0.2474540798892386,0.47230506,0.2248509795437448,0.10975761081776272,0.21548179,0.10572417710223544,0.5588771787596271,0.0
Returns_Lag_5,0.5338866715430708,0.50492215,0.028964519977519032,0.04560436153551729,0.21704204,0.1714376822696051,0.39962505066882853,0.0
Close_Lag_5,0.6127310834725217,0.5388157,0.07391540630653659,0.15803727295671902,0.19974785,0.04171057257379093,0.21177881367382786,0.0
Volume_Lag_5,0.24694330562908165,0.47494262,0.22799931893985756,0.10970385807444963,0.21804506,0.10834119779179183,0.561233279286583,0.0
Returns_Lag_10,0.5338885695398444,0.5060283,0.02786027497655097,0.0456045229504912,0.21674663,0.17114210533396315,0.3979276449128496,0.0
Close_Lag_10,0.6114392934425622,0.53926754,0.07217175346453486,0.15788408506349105,0.20046227,0.04257818173929673,0.21241217403053642,0.0
Volume_Lag_10,0.24633056548763313,0.46617115,0.21984057995151482,0.10974889970497263,0.21724512,0.1074962171248995,0.5494865558708284,0.0
Returns_Lag_20,0.5338753491604816,0.4922377,0.04163766204958075,0.04560649581646108,0.2166721,0.17106559685970163,0.4195463450885016,0.0
Close_Lag_20,0.6100225735683104,0.5433113,0.06671127567478619,0.15861575469836786,0.19987239,0.041256634737400266,0.20425449263613024,0.0
Volume_Lag_20,0.24518276047217152,0.4574616,0.2122788350631068,0.11004992334940004,0.21760017,0.1075502434482379,0.5372246993649507,0.0
Returns_Mean_5,0.5112211707171881,0.48573172,0.025489449792810648,0.05867550022515471,0.20894918,0.1502736782321054,0.3597317930009458,0.0
Returns_Std_5,0.08645524682457581,0.40550128,0.3190460294300781,0.07732006070066447,0.20408276,0.1267626965339089,0.7895132414538576,0.0
Returns_Skew_5,0.5063875461817615,0.5003426,0.006044938683592571,0.21194227814761457,0.24174094,0.029798663853728202,0.07151905147952978,8.541466413448428e-264
Returns_Kurt_5,0.41256595347195185,0.4644608,0.051894836685366263,0.24731108383219222,0.25242558,0.005114497384619915,0.08405958654235912,0.0
Returns_Min_5,0.8921287029005425,0.554362,0.3377667038656609,0.08258216279259203,0.21087277,0.1282906065631819,0.7659015673557628,0.0
Returns_Max_5,0.1639221342907038,0.44930056,0.28537842308425043,0.0824010967310406,0.21119261,0.12879151114859808,0.7248175922172679,0.0
Returns_Q25_5,0.7737655209266834,0.56393284,0.20983268487092777,0.06253586739272973,0.20764941,0.14511354237823584,0.6269591947034184,0.0
Returns_Q75_5,0.2509637422101711,0.43977696,0.1888132148248936,0.0798763209698147,0.2169065,0.13703018187308844,0.5482198351574112,0.0
Returns_Mean_10,0.5765714653834898,0.5158517,0.06071978891940899,0.06442239393663074,0.20549606,0.1410736639313731,0.39450749898662346,0.0
Returns_Std_10,0.10799697913322816,0.44376752,0.33577053867187134,0.08606005848934581,0.20229135,0.11623129604766438,0.8073317794892583,0.0
Returns_Skew_10,0.5147835140131418,0.497409,0.01737452792152805,0.13938662885306144,0.22178118,0.08239455045582986,0.17676665315497903,0.0
Returns_Kurt_10,0.23238272496081439,0.41472882,0.1823460953631297,0.14356982098657006,0.22490239,0.08133257044714576,0.416472436157276,0.0
Returns_Min_10,0.8916964398545206,0.51789933,0.37379710542382605,0.09663832472577322,0.20945136,0.11281303776488077,0.7972064585866775,0.0
Returns_Max_10,0.14037889733333095,0.4797724,0.33939349160175813,0.09754376270963812,0.20886406,0.11132030031488276,0.7921733549520334,0.0
Returns_Q25_10,0.8899282974603482,0.5630053,0.3269229692819424,0.08278849865312217,0.2070382,0.12424969528799416,0.774135251992974,0.0
Returns_Q75_10,0.17165666008079444,0.43480867,0.26315201139366234,0.07803019705495563,0.2089424,0.1309122013739613,0.6780587082826645,0.0
Returns_Mean_20,0.6361344067808312,0.51732904,0.11880536959134758,0.07237212047981564,0.20588213,0.1335100115735596,0.4711609917578706,0.0
Returns_Std_20,0.13638052093759057,0.48452348,0.34814295423254493,0.0997743068131926,0.20302829,0.10325398465065933,0.7987265234427781,0.0
Returns_Skew_20,0.49449924347966534,0.49183962,0.0026596259888969076,0.12791404095455086,0.21124303,0.08332899245456779,0.17779691933522496,0.0
Returns_Kurt_20,0.17192311808965052,0.41976374,0.24784062578776037,0.13493246030592648,0.21320806,0.07827560413098605,0.558277597621943,0.0
Returns_Min_20,0.8639211896979606,0.46629375,0.3976274375045097,0.11383688524908622,0.20766248,0.09382559284024636,0.8255134441291718,0.0
Returns_Max_20,0.15346867151570653,0.5059813,0.3525126545875039,0.11298433342670137,0.20667748,0.09369314810539549,0.7996385623564384,0.0
Returns_Q25_20,0.8749152580051164,0.52111495,0.35380031259343425,0.10717636518082073,0.20804997,0.10087360270419667,0.7725222942845562,0.0
Returns_Q75_20,0.17536287726226246,0.4479197,0.2725568193071803,0.08468110870321842,0.20862728,0.12394617486993222,0.7018054992568572,0.0
Returns_Mean_50,0.5536010090049079,0.46155918,0.09204183255990062,0.07972708101958484,0.20562911,0.12590202931671887,0.4081627482772598,0.0
Returns_Std_50,0.20087381598924492,0.5140421,0.31316826345945503,0.13275824265354824,0.20275259,0.06999434752589512,0.7257971895689772,0.0
Returns_Skew_50,0.5767148221732248,0.5081862,0.06852860105048308,0.11827231852225592,0.20602703,0.0877547124225683,0.30139508174571006,0.0
Returns_Kurt_50,0.15234147121509378,0.44667175,0.2943302829066866,0.11496353556201368,0.20747492,0.09251138161137194,0.6654421699770301,0.0
Returns_Min_50,0.8117620205935232,0.4343388,0.3774232125338308,0.1489858635500318,0.20576578,0.05677992023674189,0.8091474125118228,0.0
Returns_Max_50,0.1941497831549119,0.52303714,0.32888735244613176,0.14586928126733037,0.20739187,0.06152259173472194,0.7638072557762464,0.0
Returns_Q25_50,0.8407363643258491,0.51805764,0.32267871995863107,0.13208791445557064,0.20673746,0.07464954425033146,0.7183319821645724,0.0
Returns_Q75_50,0.24989002157695853,0.4960915,0.2462014932488624,0.1379218189701029,0.20734571,0.06942389023457088,0.5995389136603162,0.0
