Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Stoch_D,0.6002171154662996,0.51527804,0.08493907410353718,0.28003886165931846,0.2261037,0.05393516841247703,0.2170568166463992,0.0
ROC_10,0.5214769062473508,0.49129635,0.030180555291387634,0.11890517843240975,0.20808433,0.08917915153032066,0.23570294554789895,0.0
Williams_R,0.5938515385356637,0.50890774,0.08494380318791594,0.29726019853768687,0.22584851,0.07141168767629008,0.22592386164031886,0.0
SMA_5,0.43780613302683385,0.5192971,0.08149098992848841,0.22893692815718925,0.19949333,0.029443594459870215,0.20193217132819888,0.0
SMA_10,0.44231788959515084,0.5113443,0.06902642402637016,0.23141108334697372,0.19953318,0.03187790394462234,0.19264288609647345,0.0
SMA_20,0.44651685846671935,0.51440364,0.06788678275718812,0.23402172986996803,0.19980577,0.03421596352589759,0.19689906769355492,0.0
SMA_50,0.47285749392848436,0.53677857,0.06392107529301222,0.25055277533101894,0.19857894,0.05197383648919918,0.2084008917713822,0.0
EMA_5,0.438869318903016,0.509607,0.07073769813723668,0.22941469641015788,0.19985525,0.02955944330976268,0.19322557762464532,0.0
EMA_10,0.44542672304126796,0.5142737,0.06884698005702916,0.23289604795508678,0.19812523,0.03477081966929729,0.19610525604648021,0.0
EMA_20,0.4510414128157642,0.52226007,0.07121865703134272,0.23615453113034607,0.19856013,0.03759439755395294,0.20259086609917581,0.0
ADX,0.43704218872731476,0.52650404,0.08946185103708953,0.15440530522593698,0.2091979,0.05479258851280966,0.247855019591947,0.0
ADX_Pos,0.4248397297544954,0.48054102,0.05570129087729475,0.13019215751225222,0.2081743,0.07798214566176664,0.23023071206593704,0.0
ADX_Neg,0.46439802021880033,0.47013557,0.005737549353648397,0.1457437806467781,0.20940803,0.06366424926712419,0.12013579246047834,0.0
Ichimoku_A,0.45400941243568815,0.5145278,0.060518385263286456,0.2380264074700943,0.19896825,0.039058160890924065,0.1887076070801243,0.0
Ichimoku_B,0.4343256763102114,0.5212639,0.08693822110876442,0.26844276782434273,0.20019652,0.06824624833028603,0.23946088366436966,0.0
BB_High,0.4438163510070228,0.5240607,0.08024437515874866,0.23272176440545084,0.19949883,0.03322293217965128,0.20945649236589653,0.0
BB_Low,0.4396109586189708,0.50060415,0.060993194060472544,0.23158549979277485,0.19901796,0.03256754293986194,0.1882262532090258,0.0
BB_Mid,0.44651685846671935,0.52045125,0.07393438922538881,0.23402172986996803,0.19951746,0.034504271192676156,0.20202506418051613,0.0
BB_Width,0.2375633396286429,0.44164786,0.20408451779895415,0.1383756134747998,0.20984733,0.07147171757225831,0.4550651938927172,0.0
BB_Pct,0.5309475044271489,0.49660483,0.0343426744005223,0.17189957043021334,0.21246289,0.040563316737717264,0.1163102959059586,0.0
ATR_14,0.36947602455974055,0.52669275,0.15721672351002264,0.237559260093644,0.2045569,0.0330023628110436,0.31067592217267936,0.0
Keltner_High,0.4087924070926133,0.50890595,0.10011354011579127,0.25137838586491384,0.19932903,0.05204935237091818,0.23951999729766246,0.0
Keltner_Low,0.40681526490699826,0.50693434,0.1001190798615259,0.24949835540393575,0.19878694,0.05071141125301107,0.23609140656668018,0.0
Keltner_Mid,0.4466536511755054,0.51216704,0.06551338535785034,0.23414654573078575,0.19952004,0.03462650915260734,0.19589413592757735,0.0
HV_20,0.40214725700378195,0.55229396,0.15014669927597268,0.185762034077247,0.20367984,0.01791781065980591,0.345899202810431,0.0
HV_50,0.4880747413939061,0.5566073,0.06853256460966445,0.18699059340973795,0.201309,0.014318402075567838,0.19884137278746117,0.0
OBV,0.6409598820808285,0.56370384,0.07725604707029998,0.27444875900978355,0.20122027,0.07322848503822593,0.30839582488852857,0.0
Volume_SMA_10,0.40091374824610554,0.5631875,0.16227373172673382,0.1525469097196106,0.20562603,0.05307911607632598,0.3961542359140657,0.0
Volume_SMA_20,0.44930842790776193,0.5730949,0.12378647651499808,0.1553021989618786,0.20258516,0.04728296177039068,0.3416176867990812,0.0
Volume_ROC,0.10941936016018253,0.33934465,0.22992529034679074,0.06713384491934886,0.20555761,0.13842376964554676,0.6290028374543981,0.0
MFI,0.5959638696543341,0.51483566,0.08112821396509462,0.1722634743994087,0.21761335,0.045349879925885794,0.19200108093500878,0.0
