Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Close_Lag_10,0.720036223616052,0.5535085,0.16652770348970924,0.1244755299982841,0.19910552,0.07462998607780386,0.3823620904189133,0.0
Volume_Lag_10,0.18778154791655488,0.409933,0.2221514528864389,0.07520638691106056,0.21147312,0.13626673532805228,0.5956380478363058,0.0
Returns_Lag_20,0.50891505234069,0.48447248,0.02444256894415986,0.0737661186383443,0.22439563,0.15062951410549114,0.3272068989354348,0.0
Close_Lag_20,0.7195560038402724,0.5441049,0.17545112970620869,0.12704147205624128,0.20000763,0.07296616031852221,0.3970085026959768,0.0
Volume_Lag_20,0.18678352607427864,0.41315043,0.22636690365136833,0.07417467228068975,0.21373741,0.13956274100647303,0.6006930042859118,0.0
Returns_Mean_5,0.40529692266594247,0.47650233,0.07120540644515677,0.10241032818900055,0.21158049,0.10917015691651398,0.3285116825660169,0.0
Returns_Std_5,0.17423870965776853,0.42650747,0.2522687633341748,0.09686960470253543,0.20980012,0.11293051946586057,0.6092043412138808,0.0
Returns_Skew_5,0.5030839319725553,0.48807,0.015013920833639283,0.20908239098780834,0.24088977,0.03180738178498066,0.08956345914558275,0.0
Returns_Kurt_5,0.4166986552312886,0.47089624,0.05419758881778369,0.23664709618211913,0.24943563,0.012788537238825087,0.10241255357389734,0.0
Returns_Min_5,0.7791326487817188,0.5486859,0.23044674046415292,0.10883734697467307,0.21368518,0.10484783774250528,0.5663538642333749,0.0
Returns_Max_5,0.27063386013544155,0.47154835,0.20091448852979588,0.10895854828284297,0.21555135,0.10659279825760808,0.5161499377851513,0.0
Returns_Q25_5,0.5884039991593992,0.5128889,0.07551509077316876,0.10650750812311163,0.21541552,0.1089080143330575,0.32745748652011614,0.0
Returns_Q75_5,0.24836088520838825,0.42718083,0.1788199414555827,0.09222720552319227,0.21171153,0.11948432039386095,0.5145772846674961,0.0
Returns_Mean_10,0.4457459826592355,0.48884866,0.043102673756703846,0.09316094627729839,0.20593813,0.11277718433984334,0.30632171989492607,0.0
Returns_Std_10,0.25393373352995063,0.4870626,0.23312886970529412,0.11826666887682254,0.20658928,0.08832261268216794,0.5700089865892437,0.0
Returns_Skew_10,0.48358301331090364,0.48571226,0.002129246696954634,0.1416508340311825,0.2198266,0.0781757599639118,0.16041061800082945,0.0
Returns_Kurt_10,0.23181487523705105,0.42855582,0.196740941174921,0.1447005132955815,0.22384378,0.07914326984460099,0.4469013549011475,0.0
Returns_Min_10,0.7786195803021622,0.526144,0.2524755525922012,0.12181944082247773,0.21149103,0.08967159261239013,0.5981784874879027,0.0
Returns_Max_10,0.2241063141351879,0.47585517,0.25174885754526255,0.12991773009743096,0.21156089,0.08164315998111366,0.5870316604451817,0.0
Returns_Q25_10,0.606453266154734,0.5158637,0.09058954955240861,0.11295289643823457,0.21203017,0.09907727590978789,0.32918567675929766,0.0
Returns_Q75_10,0.2845420087385677,0.46312967,0.17858766068930398,0.10642533119330252,0.2146028,0.10817746703019296,0.4950660168671367,0.0
Returns_Mean_20,0.4898810437961067,0.5136083,0.02372723304791796,0.105843189171449,0.20502183,0.09917863924156065,0.24717440895893816,0.0
Returns_Std_20,0.3555337028471109,0.5355254,0.1799916787179831,0.14476621872443488,0.20445287,0.05968665355187128,0.46225632517627535,0.0
Returns_Skew_20,0.5304070241327028,0.51345193,0.01695509027192399,0.13787337525282867,0.21094158,0.07306820766533845,0.18540024885939443,0.0
Returns_Kurt_20,0.19906309344864362,0.4274546,0.2283914973487807,0.12596992846293734,0.21128343,0.08531350199417784,0.5314876261578874,0.0
Returns_Min_20,0.7385137857298644,0.4913387,0.24717508567378832,0.13397358495446515,0.20770064,0.07372705500868487,0.5893387944144891,0.0
Returns_Max_20,0.27966188050318613,0.5040988,0.22443689249943838,0.1420416026611396,0.20787506,0.0658334553937844,0.5251451679800913,0.0
Returns_Q25_20,0.6498220520459664,0.52321154,0.12661051325430994,0.14688887971577286,0.21090324,0.06401436251464249,0.3097521775197014,0.0
Returns_Q75_20,0.30289943504364764,0.48476952,0.18187008810012067,0.127369165258365,0.2132008,0.08583162741188494,0.4634314945389188,0.0
