Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
BB_High,0.5569688067595803,0.5541118,0.0028570280234657686,0.17656722097306748,0.19785677,0.021289547992653646,0.13710985002026754,0.0
BB_Low,0.5438743797993695,0.5200696,0.02380478064775815,0.17188613946893957,0.19873731,0.0268511689140484,0.16605864072422646,0.0
BB_Mid,0.5516664731260656,0.5353026,0.016363893723142064,0.1742809487039453,0.19852202,0.024241067702113955,0.15524084583164438,0.0
BB_Width,0.14168361806770216,0.44835714,0.3066735169897472,0.09966319487741122,0.20568825,0.10602505816767087,0.714312255100662,0.0
BB_Pct,0.6233102084440619,0.50548,0.11783021700805729,0.1875693739379897,0.21377985,0.02621047785625316,0.2708164437238211,0.0
ATR_14,0.27028601801073615,0.5639574,0.2936713751586669,0.156093767870332,0.20159644,0.04550267101440311,0.5801918659640589,0.0
Keltner_High,0.3473204366937731,0.4683166,0.12099617793406503,0.25367582482918505,0.19860668,0.05506914002522234,0.32501520064856093,0.0
Keltner_Low,0.34888667655969857,0.4560415,0.10715483831380607,0.2490687552583052,0.19819315,0.050875607479794166,0.2986758546142413,0.0
Keltner_Mid,0.55155402797693,0.53541803,0.016135994377076468,0.17425597223787645,0.1984451,0.024189124374100174,0.15437103094176463,0.0
HV_20,0.1529269151639138,0.47231492,0.31938800883777996,0.10445075781148613,0.20114392,0.09669316261011421,0.7384728415079043,0.0
HV_50,0.22188358819404136,0.51884186,0.2969582744844865,0.1360468920208598,0.20072797,0.06468107738717549,0.6742754357519254,0.0
OBV,0.4911282866335358,0.5311997,0.040071407046273766,0.3021016622287946,0.20161365,0.10048801250288059,0.23365930279691932,0.0
Volume_SMA_10,0.48455720587537804,0.54747415,0.06291694001390419,0.08924316514835709,0.20087612,0.11163295160426742,0.3361454533171193,0.0
Volume_SMA_20,0.5254911991621894,0.5735889,0.048097708556469,0.09152123706358983,0.19940962,0.10788838191014216,0.31271956492365904,0.0
Volume_ROC,0.3151956497841677,0.40305704,0.0878613889998594,0.07874741234148953,0.21110713,0.13235972247754124,0.38943217132819885,0.0
MFI,0.5880502066962549,0.5146983,0.07335188010857785,0.15440145291977647,0.21666954,0.0622680916578221,0.21219260910687743,0.0
CMF,0.4728500341933211,0.48796356,0.015113523050026056,0.17061138780143256,0.21426001,0.04364862410995965,0.09448047561140382,0.0
Returns_Lag_1,0.5631817954827317,0.508093,0.05508879602441874,0.05271518766377716,0.21662779,0.16391260386015624,0.4166075530333739,0.0
Close_Lag_1,0.548657881156862,0.53367394,0.014983939067781171,0.17298410208863346,0.19886322,0.025879121106442526,0.15094244021078232,0.0
Volume_Lag_1,0.4016232770012845,0.49716687,0.09554359502325166,0.09609583630957585,0.21510653,0.11901069566807765,0.38078469125793807,0.0
Returns_Lag_5,0.5631774672204559,0.50674933,0.05642813526931456,0.052717810694176435,0.2178233,0.16510548609117817,0.420466828806918,0.0
Close_Lag_5,0.5475849083357589,0.5311538,0.016431110232426382,0.17242091360721745,0.19919226,0.026771342128179887,0.1551310633698149,0.0
Volume_Lag_5,0.40151489369177723,0.5035115,0.10199659474587536,0.09614061771836976,0.21834347,0.12220284880193968,0.390698892041616,0.0
