Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
SMA_5,0.36376942325958844,0.51296186,0.1491924412118471,0.25024428332539,0.19922104,0.05102323854656615,0.4068284691257938,0.0
SMA_10,0.3669219488013796,0.515773,0.14885104953159767,0.25245908885867213,0.1990681,0.05339098959834193,0.4080867450344548,0.0
SMA_20,0.3716606147365529,0.5094146,0.13775399851036485,0.25596206525705434,0.19894445,0.057017615832310686,0.4031803134711526,0.0
SMA_50,0.3843581074238213,0.5218557,0.13749760451312937,0.26665640845425065,0.19835407,0.06830234303600724,0.4092436832860424,0.0
EMA_5,0.36456776756993087,0.5078086,0.14324085812815873,0.2507550038972755,0.1986877,0.05206730147990185,0.4039403458992028,0.0
EMA_10,0.3674106600776576,0.5128996,0.14548891753998766,0.25271918061761073,0.19884193,0.05387725118188075,0.4057813133360357,0.0
EMA_20,0.37218138892922087,0.51049334,0.13831194917884188,0.2561713747583788,0.19854707,0.05762430950035269,0.4051901770031077,0.0
ADX,0.3846469888551594,0.52238363,0.1377366414205669,0.15073095121290878,0.2065402,0.05580924592110917,0.33797797594919604,0.0
ADX_Pos,0.47591730164125357,0.49828568,0.022368379368039037,0.15321488471862604,0.2099411,0.056726219335824946,0.13814011620051347,0.0
ADX_Neg,0.39278853227608745,0.4565625,0.06377395699507649,0.14214192398790845,0.20823623,0.06609430841203204,0.20346068098905556,0.0
Ichimoku_A,0.37333029598633133,0.5166934,0.14336311727126755,0.2572822635090581,0.19873106,0.05855119871261033,0.40812896905823537,0.0
Ichimoku_B,0.3179666707386345,0.505358,0.18739130998951492,0.2882740967072591,0.19934702,0.08892707751170248,0.45634880421564655,0.0
BB_High,0.3760362805781604,0.52276975,0.1467334685864209,0.25820479495962156,0.19916883,0.059035963849620954,0.41474969598702877,0.0
BB_Low,0.36635490152210104,0.5015472,0.13519231584697855,0.2536096735609487,0.19943368,0.05417598921188865,0.39487062559113634,0.0
BB_Mid,0.3716606147365529,0.5166075,0.14494690822792466,0.25596206525705434,0.19873153,0.057230538524609575,0.4066511282259154,0.0
BB_Width,0.3192354265440491,0.50864935,0.1894139226685974,0.15309688635085597,0.21375993,0.060663042590870714,0.413136738278611,0.0
BB_Pct,0.5266189831055146,0.4917769,0.03484206970104986,0.19761879065011784,0.21400839,0.016389600253355063,0.1201273476557222,0.0
ATR_14,0.30768205592969977,0.57060003,0.2629179768766967,0.231477924414612,0.20410603,0.02737189156625386,0.45857823267126063,0.0
Keltner_High,0.31457468476340233,0.4967618,0.18218711409524024,0.28158721470567605,0.19935974,0.08222746991845986,0.45020943115795165,0.0
Keltner_Low,0.31110713890346486,0.49003342,0.1789262790366749,0.27892865689424867,0.19987388,0.07905477734236116,0.44701729496014053,0.0
Keltner_Mid,0.372084724547111,0.510617,0.13853229319886068,0.2562419584841722,0.19843291,0.05780905102205214,0.4040923523848129,0.0
HV_20,0.2397266914770577,0.4887286,0.249001921184304,0.11284248055622724,0.20126224,0.08841975508525225,0.6086761924064317,0.0
HV_50,0.3395631491023767,0.4960004,0.156437260023905,0.1386610231896008,0.20106332,0.06240229685110202,0.4278813673827861,0.0
OBV,0.5784579187406497,0.5270341,0.05142381487025782,0.24027590799230528,0.20332368,0.036952230810107706,0.21898223213079315,0.0
Volume_SMA_10,0.3272841371348941,0.53392804,0.20664389955486417,0.15160695309562264,0.20437367,0.052766719508938215,0.4682813133360357,0.0
Volume_SMA_20,0.37674456732768535,0.56509614,0.18835157258015156,0.16577990786837457,0.2024694,0.036689485742579714,0.4408610322929334,0.0
Volume_ROC,0.15132580010327223,0.3631924,0.21186660917369005,0.08449915851415205,0.21513997,0.13064081166922045,0.5538102959059588,0.0
