Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Volume_Change,Price_Range,Intraday_Return
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0024917184690256278,0.0024886192856885233,-0.021887501477624083,2.27398681640625,0.0030342776795490673
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,-0.10776686435849991,-0.11402781772464736,3.205046656446986,34.0679931640625,-0.10723975111065619
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,-0.0600785299812876,-0.061958949741243954,0.682955975603853,29.618011474609375,-0.06029247794757436
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.03890683553533014,0.03816904066200965,-0.209715778252749,13.256988525390625,0.03542267207120937
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.04268162514326268,0.0417958802770686,-0.47124159516682285,14.85699462890625,0.042161469310335896
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.028470732229305185,0.0280729729527459,0.06973762889480639,15.67498779296875,0.02887337984340162
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,-0.03733137995621494,-0.038046038508232904,-0.196418517863175,11.96002197265625,-0.03667027175983605
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.024912706601556422,0.02460744467252288,-0.06325034405104468,10.581024169921875,0.02841882840458457
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,-0.05375884988044988,-0.05525782685593136,-0.18453837359631597,14.1610107421875,-0.04353250279228135
2015-01-11,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800,-0.03324643248414827,-0.03381165828602173,0.19237698420497495,14.598999023437557,-0.032584622411540774
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.00804030075540374,0.008008149758100299,0.037333523801151625,7.00299072265625,0.0061995818862635235
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904,-0.1565930750498652,-0.1703057269491352,2.8581963210330343,48.371002197265625,-0.1553251684239394
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,-0.21144862196566883,-0.23755771549530535,0.3403826351756216,52.384002685546875,-0.20452089354974815
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.17821708719158869,0.164002352794029,-0.16248884253932738,52.16999816894531,0.18624957108188803
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,-0.00832520380537527,-0.008360051860799687,-0.5301534345403616,21.82000732421875,-0.004653977940697781
2015-01-17,207.83399963378903,211.7310028076172,194.875,199.25999450683597,23469700,-0.042465800131912146,-0.04339384068730567,-0.38914395773144894,16.856002807617188,-0.04125410251479918
2015-01-18,200.0500030517578,218.69500732421875,194.5059967041016,210.3390045166016,30085100,0.055600774441382006,0.05411005929718155,0.2818698151233292,24.18901062011716,0.05143214850230101
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164065,18658300,0.021498570488300173,0.02127073585047844,-0.37981592216745164,9.410003662109375,0.016030564480185267
2015-01-20,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100,-0.016503647079460393,-0.016641349425745793,0.2890295471720361,10.087997436523438,-0.0074774209236919955
2015-01-21,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600,0.07373826066486888,0.07114626123199298,0.24420920456860595,16.575988769531193,0.07341822116414992
2015-01-22,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.028687036825075785,0.028283267563904656,0.12097070637535667,10.584991455078125,0.026763795264729
2015-01-23,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700,-0.0022579027249115535,-0.002260455630801842,-0.26600108512249365,9.649002075195312,-0.002732137244613339
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382807,247.8470001220703,24782500,0.06427373211222287,0.062292624854732755,0.006530824435355909,18.18800354003912,0.06509240813267894
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933597,33582700,0.02368800991891784,0.023411802380044453,0.3550973469181882,11.184005737304688,0.02573659071139321
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.07786199419605744,0.07497944406522498,2.180030194117805,55.30500793457031,0.07633058061879895
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,-0.03655931713327831,-0.03724435725045598,-0.5842556697941832,24.827011108398438,-0.03548007761249522
2015-01-28,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200,-0.11219285371519871,-0.11900073718364432,-0.0010540777945449165,39.48899841308594,-0.11177484962603779
2015-01-29,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400,-0.001718542245643162,-0.0017200206333921858,-0.2736910457654863,17.993988037109318,0.0007070696172257407
2015-01-30,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200,-0.03035375941254781,-0.030823974429389264,-0.17409525228631562,17.011993408203097,-0.027267025396222076
2015-01-31,226.4409942626953,233.5039978027344,216.3090057373047,217.4640045166016,23348200,-0.03957601154633905,-0.04038043738172845,-0.12241967735630632,17.194992065429716,-0.03964383646752351
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,0.043722158187070814,0.04279332203631927,0.24756940577860398,19.559005737304688,0.04659535808940182
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.04959644263664864,0.04840574994570224,0.05093293509792818,19.516006469726562,0.05182548856677154
2015-02-03,237.45399475097656,245.95700073242188,224.4830017089844,227.26800537109372,40783700,-0.046010344481269616,-0.04710245086441031,0.3322738394295066,21.47399902343747,-0.042896685695118
2015-02-04,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,26594300,-0.0018260755368719739,-0.001827744845303561,-0.3479184085798983,8.944992065429688,-0.00289218875637908
2015-02-05,227.6649932861328,239.40499877929688,214.7250061035156,217.11099243164065,22516400,-0.04294412915336587,-0.043893507993348985,-0.15333736928589958,24.67999267578128,-0.04635759192555235
