Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Volume_Change,Price_Range,Intraday_Return
2015-01-05,9735.650390625,9790.26953125,9468.580078125,9473.16015625,105538300,-0.029859535133418214,-0.03031440882773412,0.5595126038251084,321.689453125,-0.026961756415140634
2015-01-06,9484.25,9624.650390625,9382.8203125,9469.66015625,96812300,-0.000369464882074344,-0.00036953315103972843,-0.08268088456986711,241.830078125,-0.0015383234045918232
2015-01-07,9510.33984375,9592.3701171875,9459.1796875,9518.1796875,82466600,0.005123682418315401,0.00511060102180777,-0.1481805514381953,133.1904296875,0.0008243494847507667
2015-01-08,9643.76953125,9855.4296875,9607.900390625,9837.6103515625,114825000,0.033560058178141006,0.03300920989602345,0.3923818855148631,247.529296875,0.020100109162124995
2015-01-09,9813.990234375,9860.1796875,9601.75,9648.5,107473400,-0.01922320002565092,-0.019410368265977324,-0.06402438493359464,258.4296875,-0.01686268586199986
2015-01-12,9697.4599609375,9815.9599609375,9622.3203125,9781.900390625,101315800,0.013826023799036191,0.013731316285774769,-0.05729417697774519,193.6396484375,0.008707479074689238
2015-01-13,9759.5703125,9978.9404296875,9755.01953125,9941.0,116360600,0.01626469326220925,0.01613384008995992,0.14849411444216987,223.9208984375,0.018589925753967458
2015-01-14,9810.7001953125,9962.98046875,9768.099609375,9817.080078125,121316800,-0.01246553886681423,-0.012543885465696934,0.04259345517297097,194.880859375,0.0006502984175939118
2015-01-15,9933.4501953125,10063.1796875,9637.330078125,10032.6103515625,147822300,0.02195462110141655,0.021717088742303874,0.2184816942088812,425.849609375,0.009982448625633893
2015-01-16,9985.509765625,10207.9697265625,9940.6396484375,10167.76953125,141081500,0.01347198535089622,0.013382045038882429,-0.045600697594341266,267.330078125,0.018252424753759402
2015-01-19,10231.580078125,10293.0400390625,10191.98046875,10242.349609375,80650300,0.0073349497051229395,0.007308179785839315,-0.4283424828910949,101.0595703125,0.001052577526419906
2015-01-20,10278.5498046875,10298.419921875,10211.3896484375,10257.1298828125,109024400,0.00144305496308883,0.0014420147598689472,0.3518164222575737,87.0302734375,-0.0020839439689470116
2015-01-21,10270.330078125,10311.900390625,10149.76953125,10299.23046875,116237900,0.004104519141172824,0.0040961185814760845,0.06616408803900775,162.130859375,0.00281396901610354
2015-01-22,10300.259765625,10454.0498046875,10228.5302734375,10435.6201171875,151255800,0.013242702826326225,0.013155784749868232,0.3012606043295689,225.51953125,0.013141450278199521
2015-01-23,10503.330078125,10704.3203125,10502.849609375,10649.580078125,167797300,0.02050285067248736,0.020295496671491803,0.10936109557451679,201.470703125,0.013924155378549028
2015-01-26,10592.9697265625,10807.5703125,10589.0703125,10798.330078125,105118600,0.013967686886128261,0.013871037685023676,-0.37353819161571733,218.5,0.0193864758291102
2015-01-27,10785.900390625,10810.5703125,10592.4599609375,10628.580078125,115893500,-0.01572002326025168,-0.015844893193580605,0.10250231643115493,218.1103515625,-0.014585737565010455
2015-01-28,10719.400390625,10728.830078125,10552.759765625,10710.9697265625,113074200,0.007751707926354934,0.007721817805421066,-0.02432664472123114,176.0703125,-0.0007864865342536614
2015-01-29,10666.4296875,10743.5703125,10607.7197265625,10737.8701171875,100310000,0.002511480408565525,0.002508331912133808,-0.11288339868864872,135.8505859375,0.006697689084401045
2015-01-30,10801.3798828125,10804.0400390625,10642.58984375,10694.3203125,108714500,-0.004055720940207008,-0.004063967681586325,0.0837852656764031,161.4501953125,-0.009911656795152312
2015-02-02,10719.1796875,10828.009765625,10677.3896484375,10828.009765625,100490400,0.012500977081146392,0.012423485016507713,-0.07564860253232086,150.6201171875,0.010152836438772498
2015-02-03,10867.6103515625,10984.6904296875,10860.0302734375,10890.9501953125,134336000,0.005812742235171697,0.005795913431863984,0.33680431165564073,124.66015625,0.002147651875156188
2015-02-04,10892.5,10912.240234375,10803.099609375,10911.3203125,98694500,0.0018703709797762702,0.0018686240139522122,-0.2653160731300619,109.140625,0.0017278230433784715
2015-02-05,10840.7900390625,10926.73046875,10822.75,10905.41015625,87662700,-0.0005416536295088648,-0.0005418003768292498,-0.11177725202518884,103.98046875,0.005960830986916548
2015-02-06,10866.2001953125,10877.669921875,10802.8896484375,10846.3896484375,78680500,-0.005412039250873524,-0.005426737390559172,-0.1024631913002908,74.7802734375,-0.0018231347222505568
2015-02-09,10765.2099609375,10767.2197265625,10614.1201171875,10663.509765625,102797300,-0.016860899224549364,-0.017004662462076176,0.30651559153792873,153.099609375,-0.009447116747516119
2015-02-10,10675.58984375,10797.4599609375,10594.3203125,10753.830078125,93678100,0.00847003608428798,0.008434366601663058,-0.08871050115129486,203.1396484375,0.00732889100463199
2015-02-11,10765.0,10791.58984375,10696.7802734375,10752.1103515625,69851700,-0.0001599175875020009,-0.00015993037568278533,-0.25434333104535634,94.8095703125,-0.001197366320250813
2015-02-12,10746.91015625,10955.4501953125,10746.91015625,10919.650390625,107103000,0.01558206097077064,0.015461907213427615,0.5332912441644226,208.5400390625,0.01607347896870067
